order_code,client_id,client_name,ThoiGianTao,ThoiGianLayThanhCong,ThoiGianXuatKienDauTien,ThoiGianGiaoThanhCong,TrangThaiHienTai,KhoLay_ID,KhoLay,KhoGiao_ID,KhoGiao,VungGiao,TinhGiao,weight,converted_weight,KL_TinhCuoc,length,width,height,SoKhoi_M3,ThoiGianNhanKienDauTien,weight_kg,converted_weight_kg,KL_TinhCuoc_kg
GYXEMWCE,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.721000,2026-07-16 21:37:07.205000,2026-07-17 02:34:09.819000,2026-07-19 17:47:09.686000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,23052000,Kho Giao Hàng Nặng - Sa Pa - Lào Cai,Khu vực 3,Lào Cai,,,,10,10,10,1,2026-07-17 04:02:54.868000,1712.0,2.0,1712.0
GYXEMWCY,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.709000,2026-07-16 21:37:07.087000,2026-07-17 09:36:43.133000,2026-07-18 16:56:11.318000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:03:34.631000,1776.0,2.0,1776.0
GYXEMWCR,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.707000,2026-07-15 19:43:46.662000,2026-07-15 22:58:49.765000,2026-07-17 12:59:22.979000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,10,10,10,1,2026-07-15 23:09:43.146000,1712.0,2.0,1712.0
GYXEMWCA,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.704000,2026-07-16 21:37:06.862000,2026-07-17 04:34:31.669000,2026-07-18 12:25:45.016000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21161000,Kho Giao Hàng Nặng - TP Yên Bái - Yên Bái,Khu vực 3,Yên Bái,,,,10,10,10,1,2026-07-17 05:31:13.151000,912.0,2.0,912.0
GYXEMWC8,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.703000,2026-07-16 21:37:13.773000,2026-07-17 09:05:36.288000,2026-07-18 15:20:21.670000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:17:04.897000,144.0,2.0,144.0
GYXEMWCM,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.703000,2026-07-16 21:37:08.842000,2026-07-17 04:34:19.514000,2026-07-18 11:17:44.418000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,20973000,(SLA) Thuận Châu,Khu vực 3,Sơn La,,,,10,10,10,1,2026-07-17 05:25:36.585000,832.0,2.0,832.0
GYXEMWCH,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.699000,2026-07-15 19:43:46.859000,2026-07-15 22:58:49.861000,2026-07-16 11:48:21.044000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:09:08.707000,464.0,2.0,464.0
GYXEMWCX,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.698000,2026-07-15 19:43:46.182000,2026-07-15 22:58:49.689000,2026-07-16 13:19:46.601000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:07:29.052000,1056.0,2.0,1056.0
GYXEMWCT,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.694000,2026-07-15 19:43:47.037000,2026-07-15 22:58:49.788000,2026-07-17 08:47:29.076000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,10,10,10,1,2026-07-15 23:09:37.085000,1184.0,2.0,1184.0
GYXEMWCK,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.684000,2026-07-16 21:37:13.926000,2026-07-17 04:34:18.814000,2026-07-18 13:05:40.326000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21321001,Kho Giao Hàng Nặng - TP Sơn La - Sơn La,Khu vực 3,Sơn La,,,,10,10,10,1,2026-07-17 05:23:26.462000,32.0,2.0,32.0
GYXEMWC4,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.682000,2026-07-16 21:37:07.051000,2026-07-17 09:36:44.900000,2026-07-18 16:18:13.644000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:04:18.145000,1504.0,2.0,1504.0
GYXEMWCW,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.681000,2026-07-16 21:37:07.743000,2026-07-17 16:41:03.533000,2026-07-19 15:05:31.779000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,10,10,10,1,2026-07-17 18:50:11.054000,2624.0,2.0,2624.0
GYXEMWC3,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.680000,2026-07-16 21:37:13.773000,2026-07-17 09:36:43.541000,2026-07-18 20:15:31.492000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:09:37.993000,144.0,2.0,144.0
GYXEMWCB,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.673000,2026-07-16 21:37:14.302000,2026-07-17 04:34:18.631000,2026-07-18 14:12:11.164000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21600000,(SLA) Mai Sơn,Khu vực 3,Sơn La,,,,10,10,10,1,2026-07-17 05:25:04.557000,912.0,2.0,912.0
GYXEMWCP,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.666000,2026-07-16 21:37:14.466000,2026-07-17 09:36:42.888000,2026-07-18 15:54:50.024000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:10:39.905000,912.0,2.0,912.0
GYXEMWCD,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.665000,2026-07-16 21:37:11.661000,2026-07-17 09:05:37.673000,2026-07-17 15:49:53.016000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:18:25.882000,112.0,2.0,112.0
GYXEMWCN,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.664000,2026-07-15 19:43:46.571000,2026-07-15 22:58:49.978000,2026-07-16 20:27:41.671000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 21:01:46.989000,464.0,2.0,464.0
GYXEMWC6,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.663000,2026-07-15 19:43:47.001000,2026-07-15 22:58:49.696000,2026-07-16 12:08:39.540000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:09:35.278000,256.0,2.0,256.0
GYXEMWCV,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.660000,2026-07-16 21:37:08.066000,2026-07-17 04:34:31.611000,2026-07-18 10:47:15.708000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21161000,Kho Giao Hàng Nặng - TP Yên Bái - Yên Bái,Khu vực 3,Yên Bái,,,,10,10,10,1,2026-07-17 05:30:42.836000,2192.0,2.0,2192.0
GYXEMWC9,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.653000,2026-07-16 21:37:11.505000,2026-07-17 09:36:43.135000,2026-07-18 20:44:36.141000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:03:42.194000,816.0,2.0,816.0
GYXEMWUR,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.155000,2026-07-16 21:37:07.485000,2026-07-17 09:36:44.499000,2026-07-18 11:23:02.604000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:07:55.237000,2624.0,2.0,2624.0
GYXEMWUY,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.139000,2026-07-16 21:37:08.599000,2026-07-17 02:34:09.698000,2026-07-18 12:01:28.572000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22680000,(LCH) Tân Phong,Khu vực 3,Lai Châu,,,,10,10,10,1,2026-07-17 04:03:21.436000,136.0,2.0,136.0
GYXEMWU8,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.137000,2026-07-15 19:43:46.849000,2026-07-15 22:58:49.899000,2026-07-16 20:27:41.670000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:07:22.700000,816.0,2.0,816.0
GYXEMWUA,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.134000,2026-07-15 19:43:46.326000,2026-07-15 22:58:49.688000,2026-07-16 12:39:38.685000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:06:59.115000,1712.0,2.0,1712.0
GYXEMWUX,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.120000,2026-07-16 21:37:06.674000,2026-07-17 04:34:31.623000,2026-07-18 14:23:43.705000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,20982000,(LCA) Bảo Thắng,Khu vực 3,Lào Cai,,,,10,10,10,1,2026-07-17 05:29:35.575000,192.0,2.0,192.0
GYXEMWUH,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.110000,2026-07-16 21:37:14.458000,2026-07-19 03:08:17.941000,2026-07-20 19:05:24.113000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22848000,(HAG) Mèo Vạc,Khu vực 3,Hà Giang,,,,10,10,10,1,2026-07-19 04:23:37.732000,112.0,2.0,112.0
GYXEMWUT,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.096000,2026-07-15 19:43:46.656000,2026-07-15 22:58:49.661000,2026-07-16 16:30:55.780000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22304000,(LSO) Na Sầm,Khu vực 3,Lạng Sơn,,,,10,10,10,1,2026-07-15 23:04:01.362000,1712.0,2.0,1712.0
GYXEMWUW,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.086000,2026-07-16 21:37:13.974000,2026-07-17 16:41:03.535000,2026-07-19 18:01:16.772000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,10,10,10,1,2026-07-17 18:51:14.124000,144.0,2.0,144.0
GYXEMWUK,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.079000,2026-07-16 21:37:08.837000,2026-07-18 00:06:59.169000,2026-07-18 13:33:47.868000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,20881000,(TQU) Sơn Dương,Khu vực 3,Tuyên Quang,,,,10,10,10,1,2026-07-18 04:24:42.233000,336.0,2.0,336.0
GYXEMWUB,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.067000,2026-07-16 21:37:08.629000,2026-07-17 16:41:03.532000,2026-07-18 13:34:59.959000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,10,10,10,1,2026-07-17 18:49:33.865000,3008.0,2.0,3008.0
GYXEMWUP,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.064000,2026-07-16 21:37:11.920000,2026-07-17 09:36:43.979000,2026-07-18 20:44:35.993000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:07:03.327000,56.0,2.0,56.0
GYXEMWUD,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.054000,2026-07-15 19:43:46.713000,2026-07-15 22:58:49.697000,2026-07-16 15:02:25.792000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:06:40.355000,40.0,2.0,40.0
GYXEMWUN,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.050000,2026-07-16 21:37:11.474000,2026-07-17 09:05:37.754000,2026-07-18 14:43:34.361000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:15:28.566000,2048.0,2.0,2048.0
GYXEMWU6,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.046000,2026-07-16 21:37:14.261000,2026-07-17 04:34:31.729000,2026-07-18 12:23:30.371000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21706000,(LCA) Lào Cai,Khu vực 3,Lào Cai,,,,10,10,10,1,2026-07-17 05:29:25.896000,912.0,2.0,912.0
GYXEMWUV,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.045000,2026-07-16 21:37:05.951000,2026-07-17 09:36:43.147000,2026-07-18 15:24:45.391000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:03:08.873000,192.0,2.0,192.0
GYXEMWU9,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.045000,2026-07-16 21:37:06.003000,2026-07-17 09:05:37.435000,2026-07-18 20:56:02.127000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:18:53.332000,192.0,2.0,192.0
GYXEMWUC,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.042000,2026-07-16 21:37:08.522000,2026-07-17 04:34:18.970000,2026-07-18 17:03:55.591000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22032000,(DBI) Điện Biên Phủ,Khu vực 3,Điện Biên,,,,10,10,10,1,2026-07-17 05:23:50.468000,216.0,2.0,216.0
GYXEMWUU,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.041000,2026-07-15 19:43:46.354000,2026-07-15 22:58:49.691000,2026-07-16 18:22:59.886000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:20:33.832000,1024.0,2.0,1024.0
GYXEMWU7,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.041000,2026-07-16 21:37:10.778000,2026-07-17 09:36:43.136000,2026-07-18 20:18:23.215000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:03:44.614000,80.0,2.0,80.0
GYXEMWUF,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.036000,2026-07-15 19:43:46.857000,2026-07-15 22:58:49.673000,2026-07-17 16:46:42.327000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22032000,(DBI) Điện Biên Phủ,Khu vực 3,Điện Biên,,,,10,10,10,1,2026-07-15 21:00:21.255000,336.0,2.0,336.0
GYXEMWUG,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.036000,2026-07-16 21:37:08.111000,2026-07-17 04:34:32.063000,2026-07-18 13:36:53.601000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,23033000,(YBA) Thác Bà,Khu vực 3,Yên Bái,,,,10,10,10,1,2026-07-17 05:30:57.127000,1968.0,2.0,1968.0
GYXEMWGE,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.029000,2026-07-15 19:43:45.890000,2026-07-15 22:58:49.688000,2026-07-16 12:38:52.893000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:20:32.639000,1824.0,2.0,1824.0
GYXEMWGM,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.029000,2026-07-15 19:43:46.465000,2026-07-15 22:58:49.676000,2026-07-17 11:32:57.227000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,20222000,(SLA) Sông Mã,Khu vực 3,Sơn La,,,,10,10,10,1,2026-07-15 21:00:16.635000,512.0,2.0,512.0
GYXEMWUQ,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.027000,2026-07-15 19:43:46.560000,2026-07-15 22:58:50.059000,2026-07-19 08:58:03.027000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Bắc Kạn,,,,10,10,10,1,2026-07-15 23:10:00.617000,1712.0,2.0,1712.0
GYXEMWGY,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.026000,2026-07-16 21:37:15.905000,2026-07-17 04:34:19.318000,2026-07-18 19:19:25.573000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22032000,(DBI) Điện Biên Phủ,Khu vực 3,Điện Biên,,,,10,10,10,1,2026-07-17 05:24:47.184000,3824.0,2.0,3824.0
GYXEMWGR,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.022000,2026-07-16 21:37:14.830000,2026-07-17 09:36:42.869000,2026-07-18 15:31:47.101000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:08:22.004000,112.0,2.0,112.0
GYXEMWUL,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.017000,2026-07-16 21:37:08.525000,2026-07-17 04:34:32.310000,2026-07-21 20:25:56.016000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21448000,(LCH) Than Uyên,Khu vực 3,Lai Châu,,,,10,10,10,1,2026-07-17 05:29:56.147000,944.0,2.0,944.0
GYXEMWG8,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.012000,2026-07-15 19:43:46.575000,2026-07-15 22:58:49.684000,2026-07-17 21:29:53.837000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-15 23:00:25.753000,304.0,2.0,304.0
GYXEMWGX,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.010000,2026-07-16 21:37:07.706000,2026-07-17 02:34:09.538000,2026-07-18 12:34:35.059000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21158000,Kho Giao Hàng Nặng - TP Lào Cai - Lào Cai,Khu vực 3,Lào Cai,,,,10,10,10,1,2026-07-17 04:02:47.910000,200.0,2.0,200.0
GYXEMWGA,5035963,MDLZ Miền Bắc,2026-07-14 17:37:29.009000,2026-07-16 21:37:08.335000,2026-07-17 09:05:36.289000,2026-07-18 09:42:39.386000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:22:30.517000,576.0,2.0,576.0
GYXEMWGU,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.289000,2026-07-16 21:37:11.055000,2026-07-17 09:05:37.793000,2026-07-18 12:26:56.364000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:21:33.155000,752.0,2.0,752.0
GYXEMWGC,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.289000,2026-07-16 21:37:07.678000,2026-07-17 09:36:43.139000,2026-07-18 15:25:39.225000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:02:59.235000,1472.0,2.0,1472.0
GYXEMWG9,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.287000,2026-07-15 19:43:45.865000,2026-07-15 22:58:49.669000,2026-07-17 17:44:20.664000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22021000,(TQU) Minh Xuân 1,Khu vực 3,Tuyên Quang,,,,10,10,10,1,2026-07-15 23:13:04.881000,256.0,2.0,256.0
GYXEMWGV,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.287000,2026-07-16 21:37:06.805000,2026-07-17 09:36:44.940000,2026-07-18 16:08:10.917000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:04:28.454000,912.0,2.0,912.0
GYXEMWG7,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.255000,2026-07-15 19:43:46.209000,2026-07-15 22:58:49.705000,2026-07-17 18:17:45.473000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,22041000,(CBA) Hòa An,Khu vực 3,Cao Bằng,,,,10,10,10,1,2026-07-15 23:10:01.845000,2448.0,2.0,2448.0
GYXEMWGL,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.252000,2026-07-16 21:37:14.260000,2026-07-17 09:36:43.180000,2026-07-18 17:42:10.134000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:06:57.530000,912.0,2.0,912.0
GYXEMWGF,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.250000,2026-07-15 19:43:45.899000,2026-07-15 22:58:49.779000,2026-07-18 18:17:17.421000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21085000,Kho Giao Hàng Nặng - TP Thái Nguyên - Thái Nguyên,Khu vực 3,Thái Nguyên,,,,10,10,10,1,2026-07-15 23:10:24.824000,112.0,2.0,112.0
GYXEMWGQ,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.244000,2026-07-15 19:43:45.876000,2026-07-15 22:58:49.668000,2026-07-16 11:39:43.703000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,20881000,(TQU) Sơn Dương,Khu vực 3,Tuyên Quang,,,,10,10,10,1,2026-07-15 23:04:58.551000,1024.0,2.0,1024.0
GYXEMW7R,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.243000,2026-07-15 19:43:45.959000,2026-07-15 22:58:49.698000,2026-07-16 13:21:24.497000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-15 23:09:14.431000,336.0,2.0,336.0
GYXEMW7E,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.243000,2026-07-16 21:37:06.436000,2026-07-17 09:36:44.819000,2026-07-18 10:44:28.864000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:04:50.192000,1552.0,2.0,1552.0
GYXEMW7M,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.243000,2026-07-16 21:37:12.051000,2026-07-17 09:05:38.073000,2026-07-18 14:39:58.304000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:25:17.574000,336.0,2.0,336.0
GYXEMW7Y,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.221000,2026-07-15 19:43:46.298000,2026-07-15 22:58:49.670000,2026-07-17 16:14:44.023000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21158000,Kho Giao Hàng Nặng - TP Lào Cai - Lào Cai,Khu vực 3,Lào Cai,,,,10,10,10,1,2026-07-15 23:13:55.680000,1056.0,2.0,1056.0
GYXEMWGG,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.218000,2026-07-16 21:37:08.819000,2026-07-17 09:36:45.099000,2026-07-18 13:55:43.628000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:04:26.288000,1872.0,2.0,1872.0
GYXEMW78,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.209000,2026-07-16 21:37:15.110000,2026-07-18 00:06:58.732000,2026-07-18 11:15:23.305000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21159000,Kho Giao Hàng Nặng - TP Tuyên Quang - Tuyên Quang,Khu vực 3,Tuyên Quang,,,,10,10,10,1,2026-07-18 04:24:22.495000,112.0,2.0,112.0
GYXEMW7H,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.181000,2026-07-16 21:37:08.868000,2026-07-17 09:36:43.619000,2026-07-18 10:54:14.164000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21084000,Kho Giao Hàng Nặng - An Dương - Hải Phòng,Khu vực 3,Hải Phòng,,,,10,10,10,1,2026-07-17 13:07:18.275000,336.0,2.0,336.0
GYXEMW7T,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.177000,2026-07-16 21:37:09.818000,2026-07-18 06:50:30.159000,2026-07-19 13:11:38.972000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21157000,Kho Giao Hàng Nặng - TP Lạng Sơn - Lạng Sơn,Khu vực 3,Lạng Sơn,,,,10,10,10,1,2026-07-18 07:50:55.980000,144.0,2.0,144.0
GYXEMW7X,5035963,MDLZ Miền Bắc,2026-07-14 17:37:28.173000,2026-07-16 21:37:09.484000,2026-07-17 09:05:37.834000,2026-07-17 20:24:58.525000,delivered,22958000,Kho B2B Hưng Yên - Hưng Yên,21337000,Kho Giao Hàng Nặng - Tân Bình - Hải Dương,Khu vực 3,Hải Dương,,,,10,10,10,1,2026-07-17 10:17:56.877000,288.0,2.0,288.0
